TypeOfIncident,TypeOfCollission,AuthoritiesContacted,IncidentState,PropertyDamage,BodilyInjuries,Witnesses,InsuredAge,InsuredGender,InsuredEducationLevel,InsuredOccupation,CustomerLoyaltyPeriod,InsurancePolicyState,PolicyAnnualPremium,InsuredRelationship,VehicleMake,VehicleYOM,ReportedFraud
0,1.0,0,4,0.0,2,0,36,1,2,8,138,2,1441.62,3,3,2010,0
0,1.0,4,4,0.0,2,0,36,0,2,8,137,2,1440.64,3,6,2010,0
0,0.0,3,6,0.0,1,1,53,0,2,8,417,1,918.99,0,0,2005,0
3,,2,6,1.0,1,0,44,0,4,4,287,2,1160.64,4,7,2008,0
0,1.0,3,4,,0,1,38,0,5,4,197,2,1288.25,1,7,2010,0
2,2.0,4,3,0.0,1,1,44,0,1,4,271,0,1095.33,4,10,2007,0
0,2.0,4,5,,1,1,35,0,4,0,143,2,901.25,2,8,2000,1
0,2.0,4,6,,1,1,33,0,4,3,136,2,928.76,3,6,2000,0
2,0.0,1,6,1.0,1,1,41,0,4,8,213,2,1163.44,3,12,2010,0
2,2.0,0,6,1.0,1,1,40,1,3,2,198,0,1159.85,3,7,2010,0
0,0.0,3,2,1.0,0,1,36,0,3,13,143,2,980.59,3,7,1998,0
0,1.0,3,2,1.0,0,1,38,0,3,0,171,2,994.53,3,7,1998,0
1,,2,6,,1,1,40,1,2,6,204,2,959.49,5,7,1999,0
1,,2,2,,1,1,47,1,2,6,285,2,1127.46,5,7,1999,0
2,0.0,3,1,0.0,2,0,45,1,2,11,255,0,1192.27,3,6,2006,0
0,0.0,0,6,1.0,2,1,34,0,1,8,162,2,1333.85,5,12,1998,0
2,1.0,1,4,0.0,1,0,35,1,3,2,174,0,1759.25,2,2,2001,0
0,1.0,0,2,0.0,1,1,37,0,1,6,77,0,1191.66,5,5,2009,0
1,,4,4,0.0,1,1,32,1,4,7,89,1,1142.36,3,10,1998,0
0,2.0,3,1,1.0,2,0,31,1,0,10,143,0,1163.83,0,2,1999,0
2,1.0,4,4,1.0,2,0,36,1,0,12,148,0,903.75,5,1,2000,0
0,1.0,0,6,1.0,0,1,30,0,1,4,135,1,1339.55,3,7,2003,0
1,,4,5,1.0,2,1,37,0,0,8,221,0,1154.41,0,8,2014,0
3,,4,5,,2,1,38,0,0,0,228,1,1157.43,4,9,2013,0
3,,4,6,1.0,1,1,30,1,2,8,84,2,1825.17,3,2,1998,0
0,2.0,1,6,1.0,1,1,34,0,1,11,135,1,1236.38,0,11,1999,0
0,1.0,0,6,1.0,0,1,33,0,1,11,154,2,1182.51,0,10,1997,1
0,0.0,0,4,1.0,2,1,28,0,3,4,130,2,1003.15,2,6,2010,0
0,2.0,3,4,,2,1,41,0,3,2,214,0,866.0,3,7,1996,0
0,2.0,3,4,,2,1,28,0,3,9,108,0,1076.29,2,2,1995,0
0,1.0,3,2,1.0,0,1,38,0,5,7,111,0,1256.02,5,3,2010,0
0,2.0,0,2,0.0,1,1,37,0,5,7,81,0,1200.77,5,3,2009,0
0,1.0,0,5,0.0,1,1,37,0,1,1,228,2,1298.0,2,13,2004,1
2,0.0,4,3,0.0,1,0,39,0,4,10,185,0,1542.12,2,7,2005,1
2,0.0,4,5,,2,1,52,1,3,13,342,1,1490.96,1,8,1997,0
0,1.0,1,2,0.0,0,1,41,1,5,10,242,2,1153.54,4,13,2009,0
1,,2,2,,0,1,42,1,0,2,280,0,1109.21,3,12,1999,0
1,,4,2,,1,1,46,0,3,2,304,2,1027.36,3,12,2002,0
0,2.0,4,2,,0,0,48,1,0,1,281,0,967.01,1,8,1998,0
1,,4,4,0.0,1,1,32,1,6,7,101,0,1123.19,3,14,1998,0
3,,4,4,0.0,0,1,35,1,6,8,56,0,1197.08,3,10,1998,1
0,0.0,1,1,1.0,0,0,56,0,5,1,423,1,1294.59,4,10,2013,0
0,2.0,3,4,0.0,1,1,42,1,0,9,232,0,1007.53,3,1,1999,0
2,1.0,4,4,0.0,1,1,42,1,0,0,263,0,788.01,3,1,2004,0
1,,4,6,,1,1,27,0,2,8,96,0,1631.1,5,10,2007,0
0,0.0,4,4,0.0,0,1,51,1,2,6,323,0,902.86,5,12,2005,0
2,2.0,3,6,,1,1,53,0,5,0,353,0,1105.88,3,10,2014,0
2,2.0,3,6,,0,1,56,0,0,0,378,0,1083.71,3,10,2015,0
2,0.0,4,6,0.0,2,0,34,1,5,8,142,1,1170.93,2,12,2012,0
2,2.0,0,1,0.0,1,1,32,1,3,11,132,1,1274.4,2,12,2011,0
0,2.0,4,6,,2,1,54,0,6,12,396,2,1333.8,5,9,2011,0
0,1.0,4,6,1.0,1,1,51,0,2,12,371,1,1527.08,5,6,2012,0
1,,2,4,0.0,1,0,30,0,3,13,110,1,1017.96,4,8,2001,0
1,,2,4,0.0,1,0,29,0,3,13,106,1,1000.8,1,13,2001,0
0,0.0,1,5,,0,1,45,0,0,5,282,2,1184.24,3,2,2012,0
0,0.0,1,6,,0,1,46,0,3,5,261,1,1100.54,3,2,2014,0
3,,2,6,0.0,1,1,38,1,2,10,209,2,1567.47,4,13,2008,1
2,1.0,0,5,1.0,0,1,42,1,0,2,285,1,1389.35,2,13,2005,0
2,2.0,1,6,1.0,0,1,42,1,3,2,283,1,1390.55,1,13,2005,0
2,0.0,1,2,,0,0,38,0,4,7,197,2,1283.73,4,10,2013,0
3,,4,6,1.0,1,1,30,1,1,11,150,1,1677.26,3,14,2013,0
2,2.0,4,4,1.0,0,1,30,1,5,6,91,1,1450.35,4,13,2003,0
0,2.0,4,5,1.0,0,1,28,1,6,13,87,1,1581.59,4,8,2002,0
2,2.0,1,6,0.0,2,0,41,0,2,8,247,0,1201.29,2,14,1999,0
2,1.0,4,4,0.0,2,0,41,1,2,8,252,0,1178.97,2,14,2000,0
0,0.0,1,1,,0,1,26,0,5,1,69,0,1014.3,2,8,1996,0
1,,4,2,0.0,0,0,34,0,6,7,132,2,1153.84,0,10,2006,0
0,1.0,0,2,0.0,1,1,36,0,3,10,219,0,1426.99,0,10,2008,0
0,1.0,0,2,0.0,1,1,35,0,3,10,201,2,1429.19,0,13,2006,0
3,,4,5,1.0,2,0,35,0,0,5,124,1,1077.54,4,10,2012,1
2,1.0,4,5,0.0,0,1,33,0,6,1,126,0,996.7,4,4,2011,0
3,,4,6,,1,1,35,0,4,0,157,2,968.82,0,3,2001,0
2,1.0,3,6,,0,0,32,0,5,3,150,0,1282.01,5,3,1998,0
0,2.0,0,2,0.0,0,1,33,0,2,0,160,0,1457.83,5,11,1999,0
2,0.0,1,2,0.0,2,1,64,1,5,7,472,1,989.24,1,9,2002,0
0,2.0,4,4,0.0,2,1,51,1,3,13,380,2,1375.41,0,10,2003,1
1,,4,4,,2,1,56,1,2,11,409,2,844.25,4,1,2011,0
2,2.0,1,1,1.0,2,0,34,0,4,12,160,2,1081.96,0,12,2011,0
0,0.0,0,5,,0,1,40,0,2,11,262,1,1423.17,3,11,2008,1
0,2.0,3,6,,2,1,25,0,0,8,75,0,1389.86,0,11,2011,0
0,2.0,0,4,1.0,2,1,31,0,0,2,137,2,1108.96,4,6,2006,0
2,0.0,0,2,1.0,2,1,30,0,2,2,111,1,996.53,2,5,2005,0
2,2.0,1,6,1.0,0,1,37,0,5,9,214,0,1347.55,3,2,2003,0
2,0.0,1,5,1.0,0,1,45,1,6,5,251,0,1253.41,5,12,2003,0
0,0.0,4,5,,0,1,41,1,1,5,129,2,1156.41,4,12,2013,0
0,1.0,4,2,,0,1,41,1,2,5,131,2,1155.63,0,5,2013,0
0,2.0,0,3,,2,1,40,0,1,5,193,2,1233.85,0,6,1999,0
1,,4,5,,2,1,38,0,3,10,39,1,886.92,4,8,2002,0
1,,2,4,0.0,2,1,34,0,3,10,113,0,1041.32,4,12,2002,0
2,2.0,4,6,,2,1,34,1,2,7,58,0,1820.37,0,8,2005,0
2,1.0,1,6,1.0,1,1,47,1,2,13,315,2,1694.2,1,12,2001,0
0,1.0,4,2,1.0,1,1,22,0,1,3,36,1,1233.91,0,4,2014,1
0,1.0,3,2,,1,1,26,0,2,3,67,2,1202.15,0,4,2012,0
2,1.0,0,6,,2,1,43,0,0,1,43,0,1320.39,1,7,1996,1
0,0.0,1,2,,2,1,43,0,4,9,285,0,1552.97,4,8,2013,0
2,1.0,1,1,,2,1,42,0,3,9,281,0,1519.68,4,8,2013,0
2,1.0,1,6,0.0,0,1,44,1,5,7,262,2,1272.51,1,1,2003,1
2,1.0,1,5,0.0,0,1,44,1,4,7,269,2,1260.38,1,1,2004,0
0,1.0,1,0,1.0,1,1,30,1,2,13,37,0,832.9,1,13,2008,0
0,0.0,1,2,,1,1,26,0,2,3,92,0,726.66,1,10,2010,0
0,0.0,3,1,,0,1,28,1,4,3,124,2,1232.65,0,14,2012,0
0,2.0,0,0,,0,1,27,0,4,3,115,2,1042.17,4,10,2013,0
1,,2,4,,1,1,28,0,2,8,109,1,1550.82,3,7,2004,0
1,,4,6,,1,1,28,1,2,8,112,1,1529.6,3,10,2003,0
2,1.0,4,4,0.0,2,0,41,0,1,6,253,1,1435.09,1,4,1995,0
2,0.0,3,1,1.0,0,1,34,0,2,0,87,0,1310.77,4,1,2008,0
2,0.0,3,1,1.0,0,1,38,0,2,0,8,0,1310.8,1,1,2006,0
2,1.0,1,4,1.0,2,1,42,0,3,9,274,0,1374.29,3,14,2014,0
0,2.0,4,1,0.0,2,1,31,0,5,1,144,2,1451.59,2,12,1997,0
0,2.0,4,1,0.0,2,1,30,0,5,4,146,2,1461.54,3,5,1997,0
2,1.0,2,2,,0,1,57,1,3,7,394,0,1380.28,5,2,2010,1
1,,4,4,,2,1,56,1,0,11,412,2,839.67,4,9,2011,1
3,,4,6,,2,1,55,1,0,11,399,2,860.93,4,9,2012,0
2,2.0,1,5,1.0,1,1,30,0,3,2,152,1,1448.54,5,13,2000,1
0,1.0,4,2,0.0,2,1,29,1,6,6,126,2,1386.11,3,10,2008,0
1,,4,2,0.0,0,1,43,1,3,11,232,2,1499.69,4,1,2010,0
0,0.0,0,2,0.0,1,1,31,1,2,4,120,1,1498.41,5,10,2014,0
0,0.0,4,5,0.0,2,1,38,0,0,12,183,0,1129.45,4,4,2014,0
1,0.0,4,6,0.0,1,1,34,1,6,3,51,0,1443.96,0,13,2012,0
2,1.0,3,4,0.0,2,1,42,1,6,6,232,0,1373.27,1,11,1996,0
2,1.0,0,4,1.0,1,1,25,0,4,0,63,2,1187.41,5,11,2002,0
0,2.0,1,4,0.0,2,1,38,1,2,11,160,2,1733.56,5,9,1996,0
2,0.0,4,2,,1,1,32,1,1,9,163,1,754.8,2,4,2013,0
0,1.0,3,2,1.0,1,0,38,1,3,2,185,0,1315.16,2,1,2014,0
0,2.0,4,5,,2,1,43,0,2,5,242,1,1188.74,3,10,2014,0
0,1.0,4,4,,1,1,41,0,0,6,223,0,938.86,3,1,1997,0
2,2.0,3,2,,1,1,41,0,3,4,252,2,1476.42,3,5,2010,0
2,1.0,4,2,0.0,2,1,44,0,5,6,236,0,1208.64,4,1,2013,0
2,1.0,4,1,1.0,1,1,36,1,3,4,56,1,1533.07,3,6,2001,0
0,2.0,0,2,0.0,1,0,26,0,3,1,90,0,966.74,0,13,2003,0
0,0.0,4,2,1.0,2,1,36,0,3,9,171,0,1140.05,0,3,2009,0
0,0.0,4,6,0.0,0,1,29,1,3,6,121,0,1529.51,5,12,2013,0
2,1.0,1,6,1.0,0,1,37,0,5,4,201,1,1361.3,3,2,2002,0
1,,2,6,0.0,0,1,46,0,3,2,291,0,1327.36,4,12,1998,0
0,1.0,4,6,,2,0,55,1,4,10,432,2,1183.67,3,13,2008,1
2,1.0,4,6,0.0,1,1,30,1,5,11,115,2,1357.76,1,12,2011,0
0,2.0,3,4,1.0,1,0,23,0,1,9,38,0,1477.1,0,5,2010,0
2,0.0,3,1,,1,1,30,0,0,13,115,2,799.61,0,9,2002,0
0,1.0,3,4,0.0,2,1,41,0,1,12,253,2,1265.46,0,10,2001,0
0,1.0,3,2,1.0,1,1,34,0,0,1,159,1,1263.73,0,7,2011,0
3,,2,2,0.0,2,0,32,0,6,10,153,1,1112.41,0,14,1996,0
2,1.0,3,6,,0,0,33,0,5,5,165,0,1269.43,5,3,1999,0
0,0.0,4,2,,1,1,52,0,4,7,382,0,1453.26,3,4,1996,0
1,,4,2,,1,1,28,1,4,11,97,0,1074.97,5,13,2008,0
1,,2,4,1.0,2,1,39,1,5,1,219,2,1501.77,2,13,2002,0
0,2.0,3,6,1.0,1,0,37,1,3,12,183,0,1080.58,0,12,2000,0
1,,4,1,1.0,0,1,39,1,2,13,183,2,1385.61,1,6,2009,0
2,1.0,1,4,1.0,1,1,27,0,6,11,69,2,1147.95,3,4,1998,0
1,,4,3,,2,1,29,0,3,8,3,0,995.7,4,9,2008,1
0,0.0,1,4,0.0,2,1,53,0,1,7,384,2,1225.65,4,8,2013,0
1,,2,5,,0,1,32,0,5,7,104,1,1315.46,3,4,2013,0
2,2.0,0,2,1.0,0,1,30,0,3,6,3,0,1361.69,1,11,2008,0
0,2.0,4,5,0.0,0,1,29,1,4,0,116,1,1010.18,2,6,2001,0
0,2.0,1,2,1.0,0,1,44,1,3,6,263,0,1165.36,0,8,2000,1
2,0.0,1,2,0.0,1,1,63,1,0,8,475,0,874.06,5,5,1997,0
2,0.0,0,6,0.0,0,1,31,0,0,10,135,2,1022.45,1,10,1997,1
1,,4,4,0.0,0,1,49,0,4,7,330,0,1300.27,3,13,2005,0
0,2.0,1,4,0.0,1,0,36,1,0,2,210,0,1311.82,1,9,2003,0
0,0.0,4,4,0.0,2,0,41,1,3,8,200,2,1495.71,2,3,2011,0
0,1.0,1,2,1.0,1,1,42,1,1,6,292,1,1576.96,2,4,2007,0
0,1.0,4,6,0.0,0,1,44,1,1,13,258,1,1291.43,1,2,2005,0
3,,4,2,1.0,2,1,32,1,3,7,111,0,1307.34,2,11,2003,1
3,,2,0,,1,1,37,1,5,3,213,2,1068.58,1,1,2000,0
0,0.0,4,6,0.0,1,1,38,0,5,5,239,2,1276.73,2,11,2003,0
0,0.0,1,2,1.0,0,1,30,1,3,13,145,1,1614.02,0,5,2010,0
0,0.0,3,2,0.0,2,1,35,0,3,3,159,0,914.3,0,6,2008,0
0,0.0,0,2,0.0,1,1,31,1,2,7,119,0,1573.15,5,12,2015,1
3,,2,0,0.0,2,0,31,0,6,10,146,1,1109.06,0,14,1997,0
1,,2,6,,1,1,44,0,2,6,248,2,1051.83,5,7,1999,0
2,2.0,0,5,,1,1,29,1,2,3,64,2,1202.28,2,10,2007,1
2,1.0,4,4,1.0,1,1,39,0,4,2,216,1,1491.92,1,6,2004,0
2,2.0,4,6,0.0,2,0,29,0,1,12,85,0,1449.78,0,4,2003,0
0,1.0,4,1,0.0,0,0,53,1,3,11,345,1,1493.83,5,5,2014,0
1,,4,6,0.0,1,1,49,1,1,12,293,2,1152.38,3,9,2002,0
0,0.0,0,3,0.0,1,0,27,1,2,13,119,1,1133.79,2,1,2003,0
2,0.0,3,1,,2,0,31,1,5,6,98,1,671.92,5,6,1997,0
0,2.0,0,5,1.0,1,1,35,0,0,11,177,1,1185.56,3,11,2006,0
3,,2,6,0.0,1,1,51,0,0,1,387,2,1127.28,5,6,2001,0
2,1.0,4,4,1.0,0,1,34,0,6,6,144,0,1205.93,0,12,2001,0
0,2.0,0,2,0.0,1,1,38,0,6,7,160,2,1251.5,1,6,2015,0
0,1.0,1,2,0.0,0,1,42,1,0,0,255,0,1008.93,5,3,2004,0
2,2.0,4,6,0.0,2,1,42,0,2,8,219,0,1326.97,2,14,1996,0
0,0.0,3,1,1.0,1,0,26,0,1,9,47,2,1014.19,2,1,1995,0
0,1.0,1,2,0.0,2,1,39,1,3,1,200,2,1314.61,4,6,2012,0
2,2.0,4,6,0.0,0,0,39,0,4,10,249,0,1241.91,1,5,1997,0
2,1.0,3,4,0.0,2,1,35,1,3,11,16,0,1358.03,3,14,2008,1
1,,4,6,,2,1,41,0,3,12,249,1,1396.43,0,3,2000,0
0,0.0,3,6,,2,1,37,1,4,3,184,0,861.36,4,5,2011,1
0,2.0,3,1,,0,1,27,1,5,12,117,2,1076.52,0,14,2013,0
2,2.0,4,6,1.0,2,1,33,1,4,7,38,1,1879.07,0,13,2003,0
3,,4,5,1.0,0,0,40,1,2,11,191,2,1428.44,2,10,2015,0
0,1.0,0,3,,0,1,31,0,6,2,155,0,1258.71,1,3,2012,0
0,1.0,1,1,,2,1,48,0,3,9,287,0,1381.61,1,3,1998,0
0,0.0,3,4,0.0,0,1,28,0,4,7,104,0,1090.6,2,8,1996,0
3,,4,6,0.0,2,1,27,0,5,0,70,1,1008.79,3,13,2000,0
2,1.0,4,2,1.0,0,1,36,0,0,6,217,1,1222.73,2,5,2006,0
3,,2,4,,2,1,40,1,5,0,279,0,985.47,0,8,2001,0
1,,2,4,1.0,2,1,39,1,5,12,215,2,1374.26,2,10,2011,0
0,1.0,3,4,1.0,0,1,31,0,3,0,109,1,1347.66,0,1,2011,0
2,0.0,1,4,,0,0,41,0,4,1,230,0,1442.52,2,10,2015,0
0,1.0,1,6,,2,1,34,0,6,8,167,1,1242.41,1,9,2011,0
0,1.0,1,4,0.0,2,1,55,0,3,13,432,2,1395.55,3,12,2000,0
0,1.0,4,4,0.0,1,1,58,1,3,3,439,2,1419.35,0,10,2004,0
1,,4,6,,1,1,47,0,3,9,307,1,1398.6,4,11,2007,0
2,0.0,0,4,,2,1,45,0,4,4,264,1,996.91,0,4,2002,0
0,1.0,1,2,0.0,2,0,34,0,5,6,124,0,1446.39,2,9,2010,0
0,2.0,1,6,0.0,2,1,33,0,0,6,157,1,1342.57,1,4,2009,0
0,0.0,0,2,0.0,0,1,46,1,2,13,312,1,1325.94,4,11,2003,1
1,,4,6,,0,1,41,0,5,6,229,0,1439.74,2,13,2012,0
1,,4,2,0.0,2,0,35,0,0,7,110,1,1112.81,0,1,2012,0
2,1.0,3,2,0.0,1,0,44,1,2,6,246,2,1397.0,1,1,1997,0
0,0.0,1,2,,1,1,27,1,4,6,55,2,1206.39,5,10,2012,0
3,,4,6,1.0,1,0,44,1,6,8,286,2,1156.44,1,6,2009,0
2,0.0,0,4,,2,0,36,1,3,0,179,2,1527.94,2,12,2002,0
2,0.0,1,6,1.0,0,1,35,0,5,1,172,1,718.56,5,5,1999,0
3,,4,2,1.0,2,1,34,1,5,12,162,0,1133.75,5,4,2006,0
0,2.0,0,5,,2,0,37,1,5,5,124,2,1476.78,1,2,2007,0
2,2.0,0,4,,0,1,27,0,0,8,110,2,1664.66,3,2,2010,0
2,2.0,4,6,1.0,2,1,51,0,5,0,397,0,1107.37,1,11,2001,1
2,2.0,1,2,1.0,2,1,31,1,5,12,132,1,1313.12,0,9,2003,0
0,1.0,0,1,0.0,0,1,31,0,3,4,149,0,1249.18,4,7,2005,0
1,,4,2,1.0,0,1,41,0,6,10,219,0,1388.07,2,3,2008,0
2,1.0,0,4,0.0,0,1,36,0,4,0,192,0,1102.7,2,6,2004,0
2,2.0,3,6,,0,1,43,1,4,4,256,2,1229.3,4,1,2002,0
2,1.0,4,4,,0,1,48,0,6,1,337,0,1312.84,4,9,2009,0
3,,4,5,1.0,2,0,34,0,2,7,102,1,1108.36,0,1,2013,0
1,,4,2,1.0,0,0,39,0,5,3,236,1,1151.39,5,1,2003,0
2,2.0,1,1,0.0,2,1,45,1,3,5,284,0,1553.89,1,3,2004,0
0,1.0,3,4,1.0,0,1,62,0,4,3,468,0,1018.85,2,11,2009,0
0,1.0,3,6,0.0,1,1,38,0,4,11,233,0,1153.42,0,6,1995,0
0,0.0,4,5,0.0,2,1,46,0,4,0,267,2,1546.01,5,14,1996,0
2,1.0,4,5,0.0,2,1,46,1,5,12,259,1,1267.43,1,13,2010,0
0,2.0,3,5,,0,1,27,0,0,5,101,2,1108.21,2,2,1999,0
3,,4,4,0.0,2,1,29,1,2,10,64,0,1675.54,3,13,2015,0
3,,2,6,,2,1,36,1,2,0,213,0,1091.6,0,8,2000,0
2,0.0,3,6,1.0,1,1,36,0,2,1,184,0,1104.07,0,2,2005,0
1,,2,6,,2,1,28,1,4,13,38,2,1021.46,5,3,2004,0
2,0.0,4,2,0.0,2,0,57,1,5,8,463,0,1063.67,5,5,1995,0
2,0.0,0,2,1.0,2,1,49,0,1,7,311,2,1433.42,3,7,2013,0
2,1.0,1,6,0.0,0,0,48,0,4,9,304,2,1058.61,4,10,1996,1
0,2.0,1,2,,1,1,48,0,0,5,324,0,1131.34,5,12,1996,0
0,2.0,1,5,0.0,0,1,39,0,6,1,245,2,1037.34,5,1,2008,0
2,0.0,0,5,,0,1,42,1,4,3,240,1,1215.22,4,2,2000,0
2,0.0,3,2,1.0,2,0,51,0,4,8,366,0,1229.18,2,1,2009,1
0,1.0,1,6,1.0,1,1,51,0,4,5,370,0,1609.23,0,9,2013,0
2,1.0,3,4,0.0,0,1,41,1,3,4,240,1,1714.07,3,1,2003,0
2,1.0,3,2,0.0,0,1,33,0,5,10,140,2,1125.27,1,5,2005,0
2,2.0,4,4,1.0,2,1,45,1,3,8,279,2,1144.13,3,14,2005,0
0,1.0,1,2,0.0,1,0,46,1,5,6,303,1,709.14,0,13,2006,0
0,2.0,3,4,,2,1,42,0,4,6,239,2,1094.22,0,13,2008,0
0,1.0,4,0,,2,0,31,1,4,5,135,0,977.74,3,10,2001,0
0,0.0,1,2,0.0,0,0,56,0,0,1,424,1,1352.33,4,2,2012,1
2,2.0,3,2,,1,0,40,0,3,11,238,2,1384.71,3,5,2009,0
2,0.0,1,6,1.0,1,0,35,0,5,4,125,0,1513.24,4,12,1998,0
2,0.0,1,4,,0,0,42,0,4,1,243,2,1494.38,3,10,2015,0
1,,2,4,,2,0,33,0,3,13,157,2,1109.68,2,7,2000,0
0,1.0,0,5,0.0,2,1,37,0,5,2,185,0,1262.66,1,14,2009,0
3,,4,3,1.0,1,1,35,1,0,12,173,1,927.39,2,9,2010,0
0,0.0,3,6,,2,1,30,1,4,3,137,0,1039.55,4,4,2005,1
2,2.0,1,2,1.0,1,1,27,0,1,6,41,1,1231.24,5,4,2006,0
1,,2,4,,0,1,28,1,5,11,106,2,534.07,2,5,2010,1
2,1.0,4,6,,1,1,32,0,2,1,124,1,1069.51,2,13,2001,0
0,2.0,3,5,,0,0,43,0,6,8,259,2,1181.68,2,1,2005,0
3,,4,2,1.0,1,1,41,1,4,8,254,0,1363.86,0,8,2011,0
1,,2,2,,0,1,29,1,5,7,121,2,1597.2,2,7,2014,0
2,1.0,3,2,,1,1,42,0,0,0,56,0,1339.39,1,3,1998,0
0,0.0,1,1,0.0,0,1,28,0,5,5,76,1,819.6,4,3,2011,0
0,0.0,0,1,0.0,1,1,31,1,0,6,141,2,1340.8,0,4,2005,0
1,,2,2,0.0,0,1,42,1,0,7,215,0,1313.52,5,2,2008,0
0,0.0,1,6,0.0,0,1,39,0,6,1,221,0,1379.26,2,10,1998,0
0,2.0,0,4,,0,0,43,0,6,9,267,0,1200.23,2,8,2007,0
0,0.0,4,4,0.0,0,1,27,1,2,5,75,1,1202.75,1,14,2003,0
0,1.0,0,4,1.0,2,0,31,1,3,7,156,0,1004.74,3,3,1999,0
3,,4,5,1.0,0,0,41,1,0,13,222,2,1294.28,2,8,2003,0
0,2.0,4,6,,1,1,38,0,5,8,200,2,1373.52,3,4,2011,0
1,,2,5,,2,1,35,0,3,10,145,2,1076.07,1,13,2001,0
1,,4,4,0.0,0,1,37,1,1,11,34,1,1269.4,2,8,2012,0
0,2.0,1,4,,0,1,35,1,1,10,115,1,1029.55,5,3,2007,0
2,2.0,3,4,1.0,0,1,33,0,0,0,106,0,1311.86,1,1,2008,0
1,,4,4,,2,1,31,1,1,5,129,2,895.5,5,1,2005,0
1,,4,6,0.0,1,1,33,0,4,0,166,2,1426.93,1,13,2008,0
0,1.0,4,3,0.0,1,0,28,1,1,13,120,0,1066.98,4,1,2005,0
3,,4,4,0.0,1,1,36,0,4,4,193,0,1201.95,5,2,2001,0
0,2.0,3,1,1.0,1,1,46,1,1,3,220,2,1379.04,2,3,2010,0
1,,4,2,,1,1,35,1,3,13,189,1,1191.23,0,11,2000,0
0,2.0,3,6,,1,0,34,1,2,12,153,0,991.39,2,10,2000,0
0,2.0,1,4,,1,1,39,1,0,6,196,2,1223.47,2,12,1999,0
0,2.0,3,6,0.0,2,1,28,1,0,8,103,0,1345.39,0,11,2010,0
2,2.0,4,6,,2,1,54,1,3,10,398,2,1139.49,1,7,2008,0
2,2.0,0,2,0.0,2,1,42,0,4,13,259,0,1289.61,4,10,1998,0
2,0.0,4,4,1.0,1,1,45,0,3,13,277,1,1423.13,0,14,1998,0
0,1.0,1,0,,1,1,29,1,4,13,60,0,789.48,1,13,2009,0
0,2.0,1,4,,2,1,43,0,3,13,255,1,984.02,4,10,2007,1
2,1.0,1,2,1.0,0,1,37,1,2,11,230,2,1592.72,3,7,2005,0
0,1.0,4,4,1.0,0,1,31,0,3,4,120,0,1433.64,5,1,2011,0
1,,2,4,,1,1,44,1,2,5,264,1,1609.95,0,3,2012,0
0,1.0,1,3,0.0,0,1,44,0,5,8,322,0,1151.96,0,2,2010,0
0,2.0,4,2,1.0,1,1,50,0,1,4,333,2,1041.48,1,10,2009,0
0,2.0,1,2,1.0,0,1,47,0,2,6,312,0,1273.07,0,14,2006,0
0,2.0,4,5,,0,0,50,1,1,10,321,1,1681.26,2,4,2012,0
1,,2,4,,2,1,34,0,6,6,121,1,1222.17,3,4,2013,0
0,0.0,4,2,0.0,2,1,26,1,4,12,103,0,1354.83,0,14,2010,0
2,2.0,4,6,0.0,1,1,24,0,3,2,50,0,1138.09,4,2,2001,0
2,0.0,1,2,0.0,1,1,31,0,3,1,126,1,971.28,0,1,2003,0
2,0.0,1,2,0.0,0,1,42,1,5,11,246,0,1497.88,2,12,2001,0
2,0.0,4,2,1.0,2,1,39,1,0,6,233,1,1198.56,1,1,2001,0
3,,2,1,,0,1,46,1,6,0,319,2,1252.72,4,4,2011,0
2,1.0,3,1,1.0,2,0,54,1,4,6,412,2,1130.84,2,12,2002,0
2,1.0,0,4,,1,0,28,1,3,4,97,2,830.31,0,8,2006,0
2,0.0,3,4,,2,1,47,0,4,5,272,1,1081.82,0,4,1999,0
0,0.0,3,2,1.0,1,0,33,1,3,9,28,2,1820.27,1,6,2009,0
2,1.0,3,4,,1,1,43,0,3,9,250,2,1229.04,4,14,2011,0
2,1.0,0,5,1.0,1,1,27,0,3,2,81,0,1258.94,1,7,2011,0
2,0.0,0,5,,0,1,57,1,2,0,475,2,1217.42,3,12,2000,0
0,0.0,0,6,,0,1,26,1,3,3,94,1,1057.51,2,8,2000,0
2,1.0,0,0,0.0,0,0,42,1,6,9,253,0,1240.73,4,10,1997,0
0,2.0,3,6,1.0,1,1,35,0,1,11,155,2,1252.81,1,10,1999,0
0,1.0,4,2,1.0,0,1,28,1,6,7,114,0,1468.21,1,12,2010,0
2,2.0,3,4,0.0,1,0,38,1,0,8,229,0,1139.47,4,11,2004,0
3,,2,1,,2,0,37,0,5,3,173,0,1303.62,5,1,2013,0
2,0.0,1,5,0.0,1,0,47,0,0,8,295,2,1119.2,4,13,1996,0
0,1.0,4,6,1.0,0,1,46,1,3,7,285,0,1330.56,0,5,2003,0
0,2.0,4,2,1.0,2,1,57,1,0,10,400,0,1359.0,2,11,1995,1
0,1.0,3,4,,0,1,38,0,5,4,198,2,1289.94,1,8,2010,0
2,0.0,3,4,0.0,1,1,29,0,6,11,131,1,977.59,0,12,2003,0
0,2.0,4,2,0.0,1,0,61,1,3,7,454,0,1124.71,4,12,2011,0
3,,3,2,0.0,0,1,43,0,5,12,280,0,1095.86,2,14,2011,0
2,2.0,4,4,,0,0,57,0,4,6,438,2,1119.29,0,14,2000,1
